t,x,y,p
206816,647,555,0
206820,787,276,0
206821,949,442,1
206823,1099,129,0
206825,728,228,0
206825,623,208,1
206826,52,274,0
206827,501,243,0
206829,331,480,1
206829,1066,654,1
206830,906,555,0
206831,919,493,1
206832,902,359,0
206832,580,535,0
206832,462,693,0
206833,188,579,0
206833,702,37,0
206833,953,400,0
206834,595,483,0
206834,889,244,0
206835,1255,360,0
206837,1058,436,1
206838,727,143,1
206841,559,687,0
206848,1031,603,0
206849,686,599,0
206849,309,470,0
206850,91,603,0
206851,1062,231,0
206853,225,25,0
206854,864,586,0
206855,1205,491,1
206856,235,566,0
206857,596,691,0
206857,18,541,1
206857,45,273,1
206858,1138,710,0
206858,730,37,0
206858,273,504,1
206859,795,510,0
206861,986,312,0
206862,1060,31,0
206862,826,169,0
206863,1073,580,0
206865,870,437,0
206871,723,142,1
206872,388,675,0
206876,577,460,1
206880,1013,634,1
206882,455,359,1
206888,1277,584,1
206889,414,382,0
206889,995,143,1
206889,676,522,0
206889,954,346,0
206896,1005,504,0
206897,439,158,0
206897,1278,30,1
206898,244,120,0
206900,809,592,0
206901,379,334,0
206902,567,445,0
206902,331,20,0
206905,659,515,0
206905,280,330,1
206906,901,62,1
206909,1205,446,1
206909,1034,313,0
206911,249,697,0
206914,636,471,1
206914,59,4,1
206915,1205,661,0
206916,248,0,0
206918,1149,100,1
206918,262,490,1
206919,383,668,0
206920,647,186,1
206921,1256,186,1
206921,491,43,1
206921,784,191,0
206922,702,190,1
206923,926,561,0
206923,1065,530,1
206924,1129,711,0
206924,520,114,0
206927,1001,461,0
206927,399,457,0
206928,502,322,0
206932,725,565,1
206932,1243,118,0
206937,482,707,0
206937,344,628,0
206938,778,581,0
206939,754,404,1
206940,1208,665,1
206941,122,290,0
206942,415,83,1
206944,64,55,0
206944,914,357,0
206952,1260,562,0
206952,678,278,0
206953,217,690,0
206953,1018,508,0
206953,149,528,1
206953,149,528,1
206955,1121,628,0
206961,274,241,0
206961,930,516,0
206965,812,215,0
206966,475,258,0
206966,491,545,0
206966,491,545,0
206967,1014,508,0
206968,939,424,0
206968,885,466,0
206968,382,434,0
206972,626,245,0
206972,302,551,0
206974,520,28,0
206975,594,334,0
206975,269,497,0
206975,798,211,1
206975,154,187,0
206976,844,360,0
206976,862,603,0
206977,212,23,0
206982,1118,497,0
206982,1190,27,0
206983,303,137,0
206984,1177,652,0
206984,225,644,0
206985,876,230,0
206986,499,226,0
206986,655,545,0
206988,1055,286,0
206988,1065,337,0
206989,158,351,0
206991,416,239,0
206993,417,364,0
206993,630,206,0
206993,1011,233,0
206993,100,127,0
206994,1267,318,1
206994,665,648,0
206996,312,500,0
206996,257,613,0
206998,528,103,0
206999,1061,32,0
206999,372,286,0
207000,678,186,0
207006,694,8,0
207007,935,193,0
207007,1094,667,0
207008,1248,534,0
207009,1168,275,0
207010,402,382,0
207011,963,302,0
207013,188,355,1
207014,219,27,0
207015,251,111,0
207015,878,643,0
207016,833,715,0
207016,605,568,0
207017,690,456,1
207017,711,708,0
207018,190,446,0
207021,247,499,0
207021,479,558,0
207022,891,120,0
207024,1000,110,0
207025,696,189,0
207028,1146,231,0
207030,216,515,0
207031,261,489,1
207032,365,513,0
207033,756,61,0
207034,980,305,1
207035,723,603,0
207035,802,359,0
207036,882,576,0
207037,981,671,1
207037,1201,706,0
207037,1106,247,0
207038,69,623,0
207041,488,451,0
207041,350,710,0
207041,6,367,0
207041,1116,267,1
207042,51,516,0
207042,510,640,0
207042,66,329,0
207043,761,632,1
207044,881,41,0
207045,696,50,0
207045,639,248,0
207046,1053,592,0
207050,1234,107,0
207050,985,205,1
207050,446,652,0
207050,465,497,0
207051,582,565,1
207051,802,85,0
207052,195,337,0
207054,1168,552,0
207055,220,672,0
207056,753,644,1
207057,827,13,0
207058,527,684,1
207059,526,473,0
207060,337,705,1
207060,69,527,1
207061,1009,8,1
207061,58,310,1
207061,93,187,1
207061,199,15,0
207061,93,187,1
207062,1172,249,0
207062,649,147,0
207064,145,317,1
207067,0,423,1
207068,405,81,1
207068,609,69,1
207069,264,288,0
207070,886,485,0
207071,559,278,0
207071,349,481,0
207074,176,661,0
207074,728,598,0
207074,367,127,1
207075,158,543,0
207075,8,634,1
207076,1105,55,1
207080,1049,97,0
207080,261,161,1
207081,393,579,0
207082,120,15,1
207082,112,626,0
207082,276,488,1
207084,855,166,1
207085,855,166,1
207085,103,647,0
207086,166,129,1
207088,264,335,0
207089,851,418,1
207090,949,353,1
207091,18,81,0
207092,178,502,0
207092,1052,304,0
207092,1181,141,0
207093,315,171,1
207093,315,171,1
207094,663,418,1
207094,498,67,1
207094,139,291,0
207095,990,560,1
207095,158,149,1
207096,282,273,1
207096,114,382,0
207096,625,510,0
207097,427,240,1
207097,271,516,0
207097,447,339,1
207097,366,636,0
207098,1020,211,1
207099,833,719,0
207100,273,497,1
207101,84,202,1
207102,710,315,1
207104,1154,689,1
207105,1146,122,0
207107,125,382,1
207107,1185,550,1
207108,235,553,1
207109,280,400,1
207110,624,379,1
207110,1117,626,1
207110,1117,626,1
207110,1214,448,1
207111,229,491,1
207113,698,82,0
207114,575,262,0
207115,203,618,0
207116,949,604,1
207117,995,500,0
207123,670,75,0
207125,723,651,0
207127,570,25,0
207129,1043,308,0
207131,562,491,1
207131,71,309,0
207132,482,576,1
207132,84,681,0
207132,97,592,1
207132,1183,477,0
207135,1203,707,1
207137,1003,101,0
207137,1054,368,0
207138,364,221,0
207140,16,593,1
207144,855,591,0
207145,1277,660,0
207145,132,434,1
207148,464,375,1
207149,455,144,1
207150,1159,489,0
207150,470,551,0
207153,962,235,1
207154,296,40,1
207154,854,17,0
207156,499,159,1
207156,706,141,0
207158,175,585,0
207159,48,422,1
207160,814,71,0
207163,376,608,1
207164,938,155,1
207168,1243,602,0
207170,980,567,0
207171,141,310,0
207173,705,693,0
207173,442,347,0
207174,1153,133,1
207174,1153,133,1
207176,1201,536,0
207177,1082,590,1
207178,1143,463,1
207178,1143,463,1
207178,638,388,0
207180,300,562,1
207184,279,442,1
207184,1066,516,0
207185,33,680,0
207186,831,479,1
207186,631,477,1
207189,972,37,1
207190,1154,375,0
207193,192,624,1
207194,941,677,0
207195,223,673,1
207196,1018,389,0
207197,1174,139,0
207198,367,323,0
207201,32,359,1
207204,657,190,0
207204,273,570,1
207205,273,570,1
207205,599,416,1
207206,72,10,0
207207,939,248,0
207208,1161,484,1
207208,817,58,0
207209,459,369,0
207210,167,582,0
207210,956,578,0
207210,956,578,0
207211,944,360,0
207214,205,264,0
207216,757,619,1
207216,945,200,1
207217,976,482,1
207217,1095,191,1
207217,494,84,0
207218,1196,113,0
207219,310,349,0
207220,572,330,1
207221,515,249,0
207221,823,9,0
207221,587,36,0
207222,1149,540,0
207223,1262,118,0
207224,507,409,0
207225,346,327,0
207227,976,438,0
207228,1043,436,1
207229,735,0,1
207232,1104,458,1
207234,1242,670,0
207234,101,355,0
207235,363,577,0
207236,474,69,0
207236,1228,558,1
207236,1228,558,1
207237,725,657,1
207240,91,199,0
207241,770,82,1
207241,127,15,0
207243,459,582,1
207246,1109,392,0
207246,709,209,1
207249,791,104,1
207252,1209,490,0
207253,678,209,0
207255,1033,494,1
207255,1085,396,1
207256,690,236,0
207257,518,579,1
207258,1194,97,1
207258,36,593,1
207259,731,402,0
207260,604,228,0
207261,781,493,1
207261,781,493,1
207261,1214,706,0
207264,852,225,1
207265,542,309,1
207268,623,3,1
207268,670,637,0
207269,211,161,1
207270,331,404,0
207270,1084,118,1
207270,521,541,1
207271,325,168,1
207271,978,9,1
207271,187,53,0
207272,499,678,1
207272,875,436,0
207273,42,553,0
207274,27,708,1
207276,161,90,0
207277,1080,179,0
207278,358,664,0
207278,1241,335,1
207278,1241,335,1
207279,1134,409,0
207280,659,377,0
207281,307,425,0
207281,494,523,1
207281,1068,612,0
207283,5,74,0
207283,783,150,1
207283,484,383,1
207283,282,126,1
207284,374,548,1
207285,1236,590,1
207285,406,560,0
207286,509,617,1
207286,1230,357,0
207287,10,693,0
207288,1270,250,1
207289,1010,587,1
207290,974,534,0
207290,1262,531,0
207291,1231,70,0
207292,1150,420,1
207293,959,251,1
207296,356,458,1
207296,356,458,1
207297,125,29,0
207299,348,341,0
207300,1244,68,0
207300,161,539,1
207305,421,614,1
207306,782,170,1
207306,931,481,1
207307,185,51,0
207307,254,382,0
207308,36,316,1
207309,619,82,0
207310,280,16,1
207310,719,16,1
207315,487,220,0
207317,784,64,0
207317,736,87,1
207317,372,604,0
207319,992,98,1
207319,986,106,0
207323,523,716,0
207327,524,555,1
207329,787,663,1
207330,226,577,0
207332,82,336,0
207334,1216,200,0
207336,1071,497,1
207336,273,201,1
207339,1066,581,1
207340,1129,385,0
207340,401,213,1
207340,401,213,1
207341,420,169,1
207341,328,368,0
207343,564,233,0
207343,1056,359,0
207344,771,673,1
207345,836,181,0
207346,143,351,0
207346,929,248,0
207349,472,18,0
207349,1217,543,1
207352,732,228,1
207354,8,693,1
207354,261,197,1
207358,365,58,0
207365,176,478,0
207366,479,210,0
207366,1090,708,0
207369,76,556,0
207375,869,106,0
207376,1231,179,0
207378,831,348,1
207378,73,352,0
207380,1178,98,0
207380,212,578,0
207381,218,475,0
207382,459,561,0
207382,178,17,0
207382,1145,87,0
207383,1034,599,1
207384,205,17,0
207386,1129,391,0
207387,571,642,0
207387,753,388,0
207390,672,173,0
207391,447,570,0
207393,485,560,0
207393,307,383,1
207397,96,534,0
207398,679,461,0
207398,516,670,0
207398,74,128,0
207399,478,10,0
207400,952,79,0
207400,958,9,1
207400,455,654,0
207402,1152,636,0
207403,260,44,0
207405,221,137,1
207406,622,717,1
207407,717,688,1
207408,541,198,0
207409,641,331,0
207410,1253,151,0
207417,397,659,0
207419,992,623,0
207419,1070,9,0
207420,242,606,0
207422,593,63,1
207422,933,272,0
207423,589,179,0
207423,577,455,0
207423,116,711,1
207423,111,252,0
207424,77,286,0
207425,549,162,0
207427,644,491,0
207429,616,499,0
207429,622,293,0
207429,604,342,0
207430,885,590,0
207430,312,243,1
207433,232,303,0
207434,407,136,1
207435,480,450,0
207436,658,176,0
207437,232,4,0
207437,593,485,0
207437,218,87,0
207439,1138,160,0
207439,1106,338,0
207440,258,448,0
207440,992,462,0
207441,1251,305,0
207441,1086,89,0
207444,1066,692,0
207445,536,274,0
207446,786,474,0
207446,505,413,0
207448,265,261,0
207448,231,106,0
207450,84,606,0
207451,928,395,0
207451,903,256,0
207452,523,192,0
207452,205,193,0
207453,519,679,0
207453,818,572,0
207453,1246,22,0
207455,982,99,0
207455,1189,174,0
207456,181,677,0
207456,604,553,0
207457,906,51,0
207457,980,381,0
207458,879,458,0
207458,152,274,0
207459,996,303,0
207459,1074,36,0
207460,674,240,0
207461,397,575,0
207461,165,573,1
207461,410,330,0
207462,387,32,0
207462,958,606,0
207462,1151,583,0
207463,439,52,0
207463,486,438,0
207463,736,457,0
207464,292,612,0
207465,1050,254,0
207465,1193,277,0
207465,378,560,0
207465,628,507,0
207466,938,621,0
207466,126,184,0
207467,398,262,0
207469,969,480,0
207469,210,386,0
207470,158,342,0
207470,1265,110,0
207471,1230,240,0
207471,58,573,0
207473,337,613,1
207474,957,548,0
207474,63,464,0
207474,922,271,0
207476,975,642,0
207478,538,674,0
207478,659,578,0
207479,997,398,1
207480,475,640,0
207480,495,249,0
207480,646,158,1
207480,1086,174,0
207481,893,680,0
207482,203,508,0
207482,826,508,0
207482,300,184,1
207483,355,56,0
207484,384,252,0
207484,1240,480,0
207484,621,25,0
207484,26,719,0
207485,1237,319,0
207486,504,111,0
207487,675,691,0
207488,997,280,0
207490,122,374,0
207490,52,619,0
207491,597,320,0
207491,194,28,0
207491,990,422,0
207492,284,584,0
207493,963,666,0
207493,741,70,0
207493,980,437,0
207494,121,50,0
207495,268,593,0
207495,322,294,0
207497,628,303,0
207497,208,386,0
207497,799,696,0
207499,291,52,0
207499,698,2,0
207500,97,174,0
207500,173,613,0
207501,499,536,0
207503,85,709,0
207504,440,191,0
207505,1212,332,1
207505,355,205,0
207506,1273,313,0
207506,1071,491,0
207507,697,59,0
207507,1153,167,0
207509,522,558,0
207509,170,700,0
207510,815,262,1
207510,34,296,1
207512,500,199,0
207512,256,683,0
207513,660,550,1
207513,262,231,0
207514,306,659,0
207514,213,144,0
207514,778,710,0
207518,863,93,0
207518,228,671,1
207519,847,432,0
207520,348,525,0
207521,487,648,1
207521,487,648,1
207522,1250,437,0
207522,785,352,0
207522,103,500,1
207524,546,611,0
207525,496,229,0
207526,967,29,1
207527,336,251,0
207527,1009,135,1
207528,1033,359,0
207528,219,265,0
207528,580,516,0
207529,106,323,0
207529,582,323,0
207530,55,197,0
207531,84,551,0
207531,848,540,0
207533,1036,363,0
207535,287,465,1
207536,669,326,0
207536,500,691,0
207537,710,408,1
207538,53,289,0
207538,827,118,0
207540,1225,679,0
207540,45,315,0
207541,1169,558,0
207542,931,2,0
207543,481,74,0
207543,29,607,0
207543,309,196,0
207543,193,111,0
207544,1071,553,0
207544,570,452,1
207545,1047,221,0
207545,388,244,0
207545,364,296,1
207547,363,669,1
207547,1011,435,0
207548,933,469,0
207551,1170,94,0
207551,1161,629,1
207551,450,100,1
207552,551,518,0
207552,1126,122,1
207552,90,389,0
207553,721,321,0
207553,943,529,0
207554,23,403,0
207554,1253,659,0
207555,585,473,0
207555,1003,719,0
207556,327,498,0
207558,689,383,0
207558,661,585,0
207560,942,232,0
207561,937,455,0
207562,107,276,0
207563,1059,406,0
207564,418,404,0
207564,1130,524,0
207566,84,440,0
207570,1115,245,0
207572,615,52,0
207574,772,209,1
207574,772,209,1
207574,548,57,0
207574,832,377,0
207575,463,696,1
207575,989,142,0
207576,229,51,0
207577,259,224,0
207579,1191,664,0
207580,1080,583,0
207580,1086,358,0
207581,909,612,1
207581,909,612,1
207582,343,181,1
207589,229,413,0
207591,676,161,1
207591,710,382,0
207591,184,287,0
207594,1181,222,0
207595,880,221,1
207595,1209,610,0
207598,309,670,0
207602,666,107,0
207602,363,532,0
207602,662,642,0
207602,539,369,0
207603,1200,47,0
207604,869,381,1
207607,1266,256,0
207608,210,648,0
207611,594,338,0
207613,454,108,0
207613,1122,664,0
207613,314,261,0
207613,983,112,0
207614,135,3,0
207614,421,25,0
207615,715,193,0
207616,317,236,0
207616,906,425,1
207617,533,391,0
207617,710,591,1
207618,9,529,0
207619,400,19,0
207619,1208,280,0
207620,1259,362,1
207620,1159,22,1
207623,371,536,1
207624,1167,179,0
207626,535,705,0
207626,789,695,0
207626,468,170,0
207627,932,397,0
207627,558,284,1
207627,235,243,1
207628,338,176,1
207628,231,707,0
207629,753,607,0
207629,79,572,1
207630,265,503,1
207632,359,575,1
207632,110,38,1
207634,100,261,0
207637,707,207,0
207637,1097,307,0
207638,1217,456,0
207638,202,583,1
207640,1231,20,0
207641,628,576,1
207641,269,494,0
207643,679,670,0
207645,539,607,1
207646,8,428,0
207648,141,387,1
207649,1251,208,1
207650,1153,263,0
207652,992,347,1
207652,854,153,0
207654,393,571,1
207655,660,44,1
207655,583,336,1
207656,306,167,1
207657,495,480,0
207657,759,245,0
207659,114,701,0
207659,741,439,1
207662,22,604,1
207664,322,406,0
207665,342,558,0
207666,1099,46,0
207667,87,524,0
207670,262,588,0
207670,176,687,1
207671,203,339,0
207672,214,55,1
207672,87,482,1
207672,719,3,1
207673,828,582,1
207674,1001,630,0
207675,48,703,0
207679,498,609,0
207679,225,120,0
207679,1273,617,1
207680,1101,623,1
207683,684,417,0
207685,48,604,1
207685,274,124,0
207687,281,570,0
207688,36,227,0
207689,158,89,0
207689,1199,642,1
207690,937,294,1
207691,1169,188,1
207692,1169,188,1
207692,985,215,1
207693,484,667,0
207696,123,216,1
207697,279,25,1
207698,296,456,0
207699,944,188,0
207699,944,188,0
207699,1237,679,0
207701,193,379,0
207702,264,506,1
207702,459,367,1
207702,101,658,0
207702,818,53,1
207703,493,685,1
207705,851,257,1
207706,1022,92,1
207706,156,602,1
207707,1155,455,1
207707,935,716,1
207707,1109,364,0
207709,42,342,1
207711,1276,181,1
207711,1013,365,1
207711,688,250,1
207712,961,244,1
207712,746,90,1
207712,746,90,1
207713,602,511,1
207713,1009,702,1
207713,1142,404,1
207715,905,386,1
207715,87,256,1
207715,423,134,1
207717,245,366,0
207719,176,3,1
207719,83,600,0
207720,149,319,1
207723,674,492,1
207724,837,548,1
207725,398,598,1
207725,948,562,0
207728,258,432,1
207728,1212,220,0
207730,33,690,1
207732,713,34,1
207733,1080,585,1
207734,1160,211,1
207737,10,327,1
207739,692,342,1
207742,542,678,0
207744,1123,624,1
207744,392,431,1
207745,809,580,1
207747,502,408,1
207748,351,1,1
207752,36,275,1
207752,1073,270,1
207752,198,126,1
207755,651,464,1
207756,1108,18,0
207756,287,677,1
207756,1162,264,1
207757,318,403,0
207758,514,669,1
207760,1150,168,1
207760,742,533,0
207761,861,297,1
207761,966,119,1
207765,295,211,1
207765,295,211,1
207766,472,486,1
207767,333,592,1
207768,343,281,1
207768,698,236,1
207772,846,68,0
207773,284,715,0
207776,318,61,1
207776,1104,675,0
207777,1162,180,0
207777,992,452,1
207779,557,383,1
207779,629,212,1
207781,267,481,1
207781,477,130,1
207781,942,75,1
207783,847,203,1
207783,293,64,1
207786,1096,487,1
207786,177,305,1
207787,1226,709,0
207792,798,193,0
207793,213,92,1
207795,819,69,1
207796,462,62,1
207796,270,496,0
207798,443,665,1
207802,840,621,1
207803,640,602,0
207805,314,210,1
207805,1075,433,1
207807,1017,251,1
207810,964,574,0
207816,693,82,1
207816,44,522,1
207816,467,718,1
207818,1278,51,0
207818,956,294,1
207818,388,492,1
207818,932,194,1
207821,936,398,1
207823,533,226,1
207825,186,133,1
207827,937,174,1
207827,750,313,0
207830,925,289,1
207832,1039,477,1
207836,486,229,0
207837,432,152,1
207839,432,176,1
207840,1065,445,1
207841,690,698,1
207843,57,617,1
207845,850,415,1
207845,234,182,1
207848,109,123,1
207848,812,480,1
207851,335,473,1
207853,485,333,1
207858,455,274,1
207858,913,256,1
